beerme_id,name,city,region,country
2377,Kentucky Brewing,Lexington,Kentucky,United States
5299,Kentucky Hemp Beer Company,Lexington,Kentucky,United States
6378,Kenya Breweries,Nairobi,,Kenya
2380,Keo Ltd.,Limassol,,Cyprus
8682,Keoki Brewing Company,Lihue,Hawaii,United States
9689,Kern River Brewing,Kernville,California,United States
2381,Kershenstine Diamond,Eupora,Mississippi,United States
4590,Kerteminde Bryghus,Kerteminde,,Denmark
11620,Kesselbräu Rudelstetten,Alerheim-Rudelstetten,Bayern,Germany
2382,Kessler Brewing,Helena,Montana,United States
6181,Ketchikan Brewing,Ketchikan,Alaska,United States
10050,Kettlehouse Brewery — Northside,Missoula,Montana,United States
282,KettleHouse Brewing,Missoula,Montana,United States
10954,"Keuka Brewing Co., LLC",Hammondsport,New York,United States
12466,Kevin Baity's Kraft Beers,Colorado Springs,Colorado,United States
828,Kevėno Alaus Baras,Baisogala,,Lithuania
2383,Kew Brothers Brewery,Boksburg,,South Africa
4486,Keweenaw Brewing Company,Houghton,Michigan,United States
2384,Key West Brewery,Key West,Florida,United States
9766,Keystone Brewery,Salisbury,Wiltshire,United Kingdom
8794,KFX Rus,Troitskoye,Sakhalinskaya Oblast',Russia
2385,Kgalagadi Breweries,Gaborone,,Botswana
7339,Khan Bräu Holdings,Ulaanbaatar,,Mongolia
11755,Khoffner Brewery Pub & Restaurant,Antalya,,Turkey
8365,Khon Kaen Brewery Co. Ltd.,Khon Kaen,,Thailand
142,Kiaulakio,Skogalis,,Lithuania
13529,Kibo Breweries,Moshi,,Tanzania
9906,Kichesippi Beer Co.,Ottawa,Ontario,Canada
2425,Kieler Brauerei am Alten Markt,Kiel,Schleswig-Holstein,Germany
8523,Kiewa Brewing,Bayswater,Victoria,Australia
4440,Kilczenskij Pivzavod,Dnepropetrovsk,,Ukraine
12875,Kilkenny's Irish Public House,Traverse City,Michigan,United States
6411,Kils Bryggeri,Kil,,Sweden
11031,"Kilt Brewing, LLC",Williamsburg,Virginia,United States
13374,Kilted Dragon Brewing,Garden City,Idaho,United States
2389,Kimberley Brewing,Kimberly,British Columbia,Canada
3567,Kimmels Rīga,Rīga,,Latvia
10934,Kind Beer Distributing,Charlotte,North Carolina,United States
12320,Kinetic Brewing Company,Lancaster,California,United States
2390,King and Barnes,Horsham,West Sussex,United Kingdom
6904,King and Company,Horsham,West Sussex,United Kingdom
7255,King Arthurs Steakhouse & Brew Pub,Oswego,New York,United States
2443,King Brewery,Nobleton,Ontario,Canada
2391,King Brewery and Pub,Pontiac,Michigan,United States
2392,King George Restaurant and Brewery,Augusta,Georgia,United States
12522,King Street Brewing Company,Anchorage,Alaska,United States
2393,King's Head Ale House and Brewery,Plymouth,Devon,United Kingdom
11326,Kingdom Breweries (Cambodia) Ltd.,Phnom Penh,,Cambodia
13624,Kingdom Brewing,Newport,Vermont,United States
11858,Kingdon Brewers,Burke,Vermont,United States
4662,Kings Head Brewing,Bildeston,Suffolk,United Kingdom
8831,Kings/Bello,Quepem,,India
2394,Kingston Brewery,Kingston Upon Thames,Surrey,United Kingdom
2395,Kingston Brewing Company,Kingston,Ontario,Canada
8947,Kinnekulle Bryggeri,Hällekis,,Sweden
11268,Kinney Creek Brewery,Rochester,Minnesota,United States
9052,Kinsale Brewing Company,Kinsale,,Ireland
12592,Kinver Brewery Company,Stourbridge,West Midlands,United Kingdom
7686,Kirch Bräu,Bobingen,Bayern,Germany
8660,Kirchbräu,Lustenau,,Austria
9320,Kircher Brauhaus,Drebkau,Brandenburg,Germany
2407,Kirin Beer Park Kyoto,Kyoto-shi,Kyōto-fu,Japan
2409,Kirin Brewery Company,Kiyosu-shi,Aichi-ken,Japan
2403,Kirin Brewery Company,Takasaki-shi,Gunma-ken,Japan
2399,Kirin Brewery Company,Aki-gun,Hiroshima-ken,Japan
2402,Kirin Brewery Company,Chitose-shi,Hokkai-dō,Japan
2400,Kirin Brewery Company,Amagasaki-shi,Hyōgo-ken,Japan
2396,Kirin Brewery Company,Toride-shi,Ibaraki-ken,Japan
2397,Kirin Brewery Company,Yokohama-shi,Kanagawa-ken,Japan
2410,Kirin Brewery Company,Sendai-shi,Miyagi-ken,Japan
2398,Kirin Brewery Company,Okayama-shi,Okayama-ken,Japan
2406,Kirin Brewery Company,Inukami-gun,Shiga-ken,Japan
2405,Kirin Brewery Company,Tochigi-shi,Tochigi-ken,Japan
2413,Kirin Brewery Company,Tokyo,Tōkyō-to,Japan
2408,Kirin Brewery Company Fukuoka Factory,Asakura-shi,Fukuoka-ken,Japan
2414,Kirishima Highland Brewery,Kirishima-shi,Kagoshima-ken,Japan
5998,Kirishima Shuzo,Miyakonojo-shi,Miyazaki-ken,Japan
10181,Kirkwood Station Brewing,Kirkwood,Missouri,United States
12258,Kirnach-Stuben,Ruderatshofen,Bayern,Germany
7447,Kirner Privatbrauerei,Kirn,Rheinland-Pfalz,Germany
9746,Kirschenholz,Schillsdorf-Hüttenwohld,Schleswig-Holstein,Germany
5914,Kishiwada Brewery,Kishiwada-shi,Ōsaka-fu,Japan
5836,Kisoji Beer,Kiso-gun,Nagano-ken,Japan
12632,Kissell Brewing Company,Galesburg,Michigan,United States
5898,Kitamura Shuzou Goumeikaisya,Nabari-shi,Mie-ken,Japan
5904,Kitayama Firm,Gamō-gun,Shiga-ken,Japan
2415,Kitchen Brewery,Huddersfield,West Yorkshire,United Kingdom
9863,Kitzmann Bräu — Administration,Herzogenaurach,Bayern,Germany
5449,Kitzmann-Bräu GmbH & Co. KG,Erlangen,Bayern,Germany
5772,Kiuchi Shuzou Goushi Kaisya,Naka-shi,Ibaraki-ken,Japan
8946,Kiwi Breweries,Hamilton,,New Zealand
5906,Kizakura Sake Brewing Company,Kyoto-shi,Kyōto-fu,Japan
9288,Kjøge Aktiebryggeri,Køge,,Denmark
9584,Klamath Basin Brewing,Klamath Falls,Oregon,United States
3525,Klášterní Pivovar Strahov,Praha,,Czech Republic
4623,Klášterní Pivovar Želiv,Želiv,,Czech Republic
8864,Klüver's Brauhaus,Neustadt in Holstein,Schleswig-Holstein,Germany
10786,Klein Bier,Campo Largo,Paraná,Brazil
10024,Kleinbrauerei Rain,Rain,Bayern,Germany
9913,Kleinbrouwerij de Glazen Toren,Erpe-Mere,Oost-Vlaanderen,Belgium
7335,Kleines Brauhaus,Seligenstadt,Hessen,Germany
7972,Kleines Brauhaus am Kloster,Ottobeuren,Bayern,Germany
9907,Kleines Eifeler Brauhaus,Bad Münstereifel,Nordrhein-Westfalen,Germany
2423,Kleines Freiburger Bierhaus,Freiburg im Breisgau,Baden-Württemberg,Germany
11630,Kleines Kellerwälder Brauhaus,Gilserberg,Hessen,Germany
2424,Kleines Rüsselsheimer Brauhaus,Rüsselsheim,Hessen,Germany
10758,Kleines Schweinchen — Cassels Hausbrauerei,Kassel,Hessen,Germany
6557,Kletski Proizvodstvenno-Pishtchevoi Zavod,Kletsk,,Belarus
9851,Klier Bier Biermanufaktur Ettensberg,Blaichach,Bayern,Germany
264,Klimperkasten-Bistro-Pub,St. Georgen/Schwarzwald,Baden-Württemberg,Germany
12452,Klindworths,Sauensiek,Niedersachsen,Germany
10075,Klokbier Brouwerij,Lelystad,,Netherlands
9959,Kloppers Brauhaus,Sontra,Hessen,Germany
9788,Kloster Machern Gastro GmbH,Bernkastel-Kues,Rheinland-Pfalz,Germany
8256,Kloster-Brauerei,Hamm,Nordrhein-Westfalen,Germany
8299,Kloster-Brauerei,Koblenz,Rheinland-Pfalz,Germany
7926,Kloster-Brauerei Münnerstadt,Münnerstadt,Bayern,Germany
92,Klosterbrauerei Andechs,Andechs,Bayern,Germany
7631,Klosterbrauerei Baumburg GmbH & Co. KG,Altenmarkt,Bayern,Germany
7772,Klosterbrauerei Furth,Furth,Bayern,Germany
7651,Klosterbrauerei Gassner,Au am Inn,Bayern,Germany
8332,Klosterbrauerei Hadmersleben Vertriebs,Hadmersleben,Sachsen-Anhalt,Germany
3570,Klosterbrauerei Haible und Weischedel,Königsbronn,Baden-Württemberg,Germany
7896,Klosterbrauerei Indersdorf,Markt Indersdorf,Bayern,Germany
2426,Klosterbrauerei Kemnath,Kemnath,Bayern,Germany
7685,Klosterbrauerei Kreuzberg,Bischofsheim a.d. Rhön,Bayern,Germany
7894,Klosterbrauerei Mallersdorf,Mallersdorf-Pfaffenberg,Bayern,Germany
2904,Klosterbrauerei Neuzelle GmbH,Neuzelle,Brandenburg,Germany
7704,Klosterbrauerei Raitenhaslach,Burghausen,Bayern,Germany
8036,Klosterbrauerei Reutberg,Sachsenkam,Bayern,Germany
10035,Klosterbrauerei Seligenporten,Pyrbaum,Bayern,Germany
8160,Klosterbrauerei Weißenohe,Weißenohe,Bayern,Germany
2427,Klosterbrauerei Weltenburg,Regensburg,Bayern,Germany
7351,Klosterbräu Bamberg,Bamberg,Bayern,Germany
8059,Klosterbräu Erhardt,Schönthal,Bayern,Germany
6495,Klosterbräu Irsee,Irsee,Bayern,Germany
10042,Klosterbräu Marienweiher Gasthof & Brauhaus,Marktleugast,Bayern,Germany
8127,Klosterbräuhaus Ursberg,Ursberg,Bayern,Germany
8045,Klosterstub'n Scheyern,Scheyern,Bayern,Germany
10343,Knappstein Enterprise Winery & Brewery,Clare,South Australia,Australia
11834,Knee Deep Brewing,Lincoln,California,United States
13377,Knight & Gunner Brewing Company,Chicago,Illinois,United States
11026,Knight's Head Brewing,Reston,Virginia,United States
6353,Knollenberg Brewery,Los Angeles,California,United States
13589,Knucklehead Brewery,Newman Lake,Washington,United States
9048,Ko-Cse Kft.,Ecser,,Hungary
2440,Koblenzer Brauerei GmbH,Koblenz,Rheinland-Pfalz,Germany
2431,Kobors Brewing and Distributing Company,Schuylerville,New York,United States
679,Kodiak Island Brewing,Kodiak,Alaska,United States
5881,Kogane Beer Hall,Numazu-shi,Shizuoka-ken,Japan
5821,Koganei Brewery,Atsugi-shi,Kanagawa-ken,Japan
2433,Koggen Bräu - Speicher Gasthausbrauerei,Bremerhaven,Bremen,Germany
5954,Kohfucho Chiikishinko Kosha,Hino,Tottori-ken,Japan
10940,Koi Brewing,Lincoln,Nebraska,United States
2434,Kokomo's Restaurant and Brewpub,Wildwood,New Jersey,United States
13056,Kokopelli Beer Co.,Westminster,Colorado,United States
9639,Kolding Bryghus,Kolding,,Denmark
6560,Kolkhoz Rassvet,Myshkovichi,,Belarus
10662,Kollund Bryghus,Kollund,,Denmark
5766,Komanosato Brewery,Tendo,Yamagata-ken,Japan
4530,Kombinat Pishevyh Produktov,Sankt-Peterburg,Sankt-Peterburg,Russia
6672,Kombolcha Brewery,Kombolcha,,Ethiopia
5886,Komi Beer Brau House Fujigaoka,Nagoya-shi,Aichi-ken,Japan
7754,Kommunbrauerei Eslarn,Eslarn,Bayern,Germany
7755,Kommunbrauerei Markt Falkenberg,Falkenberg,Bayern,Germany
7790,Kommunbrauerei Rossach,Großheirath-Rossach,Bayern,Germany
7935,Kommunbrauhaus Reindl,Neuhaus,Bayern,Germany
8073,Kommunbrauhaus Stadt Seßlach,Seßlach,Bayern,Germany
945,Kompania Piwowarska S.A.,Poznań,,Poland
2437,Kona Brewing,Kailua-Kona,Hawaii,United States
2438,Konex,Altlußheim,Baden-Württemberg,Germany
5885,Konishi Brewing,Nagoya-shi,Aichi-ken,Japan
5922,Konishi Brewing,Itami-shi,Hyōgo-ken,Japan
11109,Kooinda Boutique Brewery,Melbourne,Victoria,Australia
11394,Kool Breweries Ltd,Haryana,,India
9008,Kool Breweries Ltd,New Delhi,,India
12621,Kootenai River Brewing Company,Bonners Ferry,Idaho,United States
2442,Kopparbergs Bryggeri,Kopparberg,,Sweden
7891,Koppbräu Neumayer,Mainburg,Bayern,Germany
6056,Korea Brew House,Gwangju Gwangyeoksi,,Republic of Korea
11148,Korrigane Brasserie Artisanale,Québec,Québec,Canada
9421,Koryo Hotel Restaurant,Pyongyang,,Democratic People's Republic of Korea
5864,Koshinoiso Company,Fukui-shi,Fukui-ken,Japan
5633,Koskipanimo Plevna,Tampere,,Finland
5911,Kotobuki Syuzou,Takatsuki-shi,Ōsaka-fu,Japan
8648,Kovacs es Vargacz Serfozdeje,Kalocsa,,Hungary
9043,Kovacs Sandorane,Orgovany,,Hungary
2446,Kraftbräu Brewery,Kalamazoo,Michigan,United States
6763,Kramatorsk Brewery,Kramatorsk,,Ukraine
11807,Krash Brewery,Riverside,California,United States
4790,Krasninskij Pivikonservnyj Zavod,Krasnoye,Moskovskaya Oblast',Russia
5104,Krasny Volk,Minsk,,Belarus
6656,Kratochwill,Ljubljana,,Slovenia
3364,Královsky Pivovar Krušovice,Krušovice,,Czech Republic
2453,Krönleins Bryggeri,Halmstad,,Sweden
10719,Kremer Cervejaria,Morungaba,São Paulo,Brazil
10655,Krenkerup Bryggeri,Sakskøbing,,Denmark
11574,Kreuz Creek Brewing,Stafford,Texas,United States
1388,Krikščiūno,Rozalimas,,Lithuania
6561,Kritchevski Zavod Napitkov,Krichëv,,Belarus
5687,Krizevacka Pivnica,Krizevci,,Croatia
2449,Krog Brauerei,Almdorf,Schleswig-Holstein,Germany
6782,Krogh's Restaurant and Brewpub,Sparta,New Jersey,United States
6092,Kroll,Hyvinkää,,Finland
2450,Krombacher Brauerei Bernhard Schadeberg GmbH & Co. KG,Kreuztal,Nordrhein-Westfalen,Germany
7365,Kronberger Brauhaus,Kronberg im Taunus,Hessen,Germany
7971,Kronen-Bräu Süss,Ottensoos,Bayern,Germany
1081,Kronenbrauerei Halter,Heilbronn,Baden-Württemberg,Germany
8352,Kronenbrauerei Haubach Gießen,Nordhausen,Thüringen,Germany
7828,Kronenbrauerei Höchstadt,Höchstadt a.d. Donau,Bayern,Germany
5657,Kronenbrauerei Karl,Bopfingen,Baden-Württemberg,Germany
9827,Kronenbrauerei Kirner,Möhringen,Baden-Württemberg,Germany
7023,Kronenbrauerei Offenburg GmbH,Offenburg,Baden-Württemberg,Germany
6829,Kronenbrauerei Remmingsheim Alfred Schimpf GmbH,Neustetten,Baden-Württemberg,Germany
7616,Kronenbrauerei Söflingen,Ulm,Baden-Württemberg,Germany
4022,Kronenbrauerei und Malzfabrik Paul Eble,Laupheim,Baden-Württemberg,Germany
7794,Kronenbrauerei Wahl,Gundelfingen a.d. Donau,Bayern,Germany
9803,Kronenbrauerei Wiener,Darmstadt,Hessen,Germany
63,Kronenbräu Brauhaus Altenmünster,Altenmünster,Bayern,Germany
2452,Kronenbräu Fritz Finkler,Mönchsdeggingen,Bayern,Germany
6985,Kronenbräuhaus,Khon Kaen,,Thailand
6383,Kronendal Brewhouse and Restaurant,Cape Town,,South Africa
9310,Krongut Bornstedt,Potsdam,Brandenburg,Germany
5439,Kross Brewing,Morrisville,Vermont,United States
6778,Krostitzer Brauerei,Krostitz,Sachsen,Germany
10147,Kruel River Brewery,New Braunfels,Texas,United States
9390,Krug Bier,Belo Horizonte,Minas Gerais,Brazil
8139,Krug Brauerei und Tanzsaal,Waischenfeld,Bayern,Germany
4717,Krugher & Brent Pivara Ritiševo d.o.o.,Ritiševo,,Serbia
7328,Krym Brewery,Simferopol,,Ukraine
2447,Krāslavas Avots,Krāslava,,Latvia
7368,Kuchems Brauhaus am Schloßplatz,Pirmasens,Rheinland-Pfalz,Germany
9230,Kufnerbrau,Monroe,Washington,United States
7287,Kuhnhenn Brewing,Warren,Michigan,United States
5995,Kujyukogen Kaihatsukosya,Taketa-shi,Ōita-ken,Japan
12179,Kull Bräu,Heimsheim,Baden-Württemberg,Germany
2457,Kulmbacher Brauerei AG,Kulmbach,Bayern,Germany
2455,Kulmbacher Kommunbräu,Kulmbach,Bayern,Germany
2456,Kulmbacher Mönchshof Bräu,Kulmbach,Bayern,Germany
12633,Kulshan Brewing,Bellingham,Washington,United States
6356,Kulturbrauerei,Berlin,Berlin,Germany
9938,Kulturbrauerei,Gera,Thüringen,Germany
7043,Kulturbrauerei Heidelberg AG,Heidelberg,Baden-Württemberg,Germany
5991,Kumamoto Bakusyu,Kikuchi-gun,Kumamoto-ken,Japan
5989,Kumamoto Craft Beer,Kumamoto-shi,Kumamoto-ken,Japan
5940,Kumano Brewery,Tanabe,Wakayama-ken,Japan
5817,Kumazawa Brewing,Chigasaki-shi,Kanagawa-ken,Japan
5952,Kume-Zakura Micro Brewery,Saihaku-gun,Tottori-ken,Japan
4490,Kummert Bräu,Amberg,Bayern,Germany
13205,Kumpel,Lvov,,Ukraine
5627,Kuninkaankartanon Panimo,Mustiala,,Finland
5865,Kuniroku Beer Factory,Gifu-shi,Gifu-ken,Japan
2459,Kunming Brewery,Kunming,Yunnan,China
7512,Kunos Braugasthaus,Erlabrunn/Erzgebirge,Sachsen,Germany
6101,Kuopion Uusi Panimo Ja Tislaamo Oy,Kuopio,,Finland
5961,Kure Biiru Clair,Kure-shi,Hiroshima-ken,Japan
8240,Kurfürsten-Bräu,Bonn,Nordrhein-Westfalen,Germany
6102,Kurkiniemen Maatilapanimo,Rautalampi,,Finland
5973,Kusano Craft Beer,Maebaru-shi,Fukuoka-ken,Japan
5784,Kusatsu Kogen Beer,Agatsuma-gun,Gunma-ken,Japan
5722,Kushiro Minatomachi Beer,Kushiro-shi,Hokkai-dō,Japan
5378,Kwara Breweries,Ijagbo-Offa,,Nigeria
5793,Kyodo Shoji,Kawagoe-shi,Saitama-ken,Japan
5794,Kyodo Shoji,Saitama-shi,Saitama-ken,Japan
5910,Kyoto Tango Farm,Kyotango-shi,Kyōto-fu,Japan
2461,Kyushu Brewery,Fukuoka-shi,Fukuoka-ken,Japan
6186,L'Amère à Boire,Montréal,Québec,Canada
12789,L'Espace Public,Montréal,Québec,Canada
9079,L'Inconsueto - Birrificio Bustese,Busto Arsizio,,Italy
2570,L'Inox Maîtres Brasseurs,Québec,Québec,Canada
7317,L'vivska Brewery / Перша Приватна Броварня,Lviv,,Ukraine
8190,L.E.G.T.A. de Douai Wagnonville,Douai,Nord-Pas-de-Calais,France
5099,La Barberie,Québec,Québec,Canada
9093,La Barchessa di Villa Pola,Barcon di Vedelago,,Italy
9760,La Birra di Meni,Cavasso Nuovo,,Italy
7543,La Birraria,Mendrisio,,Switzerland
11204,La Birreria,New York,New York,United States
12486,La Bodega,Schwelm,Nordrhein-Westfalen,Germany
10532,La Brassée,Drummondville,Québec,Canada
8685,La Brasserie,Sequedin,Nord-Pas-de-Calais,France
13253,La Brasserie Artisanale Touken,Minihy-Treguier,Bretagne,France
2474,La Brasserie Aux Quatre Temps,St-Hyacinthe,Québec,Canada
12918,La Brasserie de Fleurac,Ydes,Auvergne,France
561,La Brasserie Du Brabant,Baisy-Thy,Brabant Wallon,Belgium
12814,La Brasserie du Mont Salève,Neydens,Rhône-Alpes,France
2298,La Brasserie Historique de l'Abbaye du Cateau,Le Cateau Cambrésis,Nord-Pas-de-Calais,France
2475,La Brasserie Labatt Limitée,LaSalle,Québec,Canada
2476,La Brasserie Les Mouskoutains,St-Hyacinthe,Québec,Canada
8630,La Brasserie MC,St-Hyacinthe,Québec,Canada
2477,La Brasserie Portneuvoise,Saint Casimir,Québec,Canada
2478,La Brasserie Seigneuriale,Boucherville,Québec,Canada
10064,La Buttiga,Piacenza,,Italy
7152,La Cabane des Brasseurs,Nancy,Lorraine,France
13356,La Chasse-Pinte / Bistro de l'Anse,L'Anse-Saint-Jean,Québec,Canada
11261,La Compañía,Cuenca,,Ecuador
6791,La Cooperative de la Basse-Semois,Grand Hez,Luxembourg,Belgium
2481,La Cruz del Campo,Sevilla,,Spain
11181,La Cumbre Brewing,Albuquerque,New Mexico,United States
2482,La Estrella de Africa,Ceuta,,Spain
9937,La Fabrique,Matane,Québec,Canada
6380,La Fabrique à Bières,Coquelles,Nord-Pas-de-Calais,France
12624,La Fabrique des Bières d’Anjou,La Ménitré,Pays de la Loire,France
9405,La Fábrica,Sevilla,,Spain
13246,La Franche,La Ferte,Franche-Comté,France
12867,La Graciela — Taller de Cerveza,Ciudad de México,Distrito Federal,México
11098,La Gueule De Bois,Saguenay,Québec,Canada
7668,La Jolla Brew House,La Jolla,California,United States
2487,La Jolla Brewing,La Jolla,California,United States
6185,La Lambic Du Nord,La Minerve,Québec,Canada
7188,La Maison du Père Georges,La Chappelle d'Abondance,Rhône-Alpes,France
12118,La Micro de Bromont,Bromont,Québec,Canada
9023,La Microbrasserie Archibald,Lac-Beauport,Québec,Canada
13082,La MicroCerveseria,Sabadell,,Spain
8810,La Milliasse de Chopes,Rimouski,Québec,Canada
7207,La Petite Brasserie Ardennaise,Charleville-Mézières,Champagne-Ardenne,France
5306,La Posta del Angel,Santa Clara del Mar,,Argentina
11652,La Société Microbrasserie & Pizzéria,Saint-Georges-de-Beauce,Québec,Canada
11787,La Succursale,Montréal,Québec,Canada
8851,La Taberna de la Muralla,La Habana,,Cuba
7232,La Taverne de l'Ecu,Lille,Nord-Pas-de-Calais,France
5304,La Taverne des Brasseurs,Nancy,Lorraine,France
7233,La Taverne du Brasseur,Amneville les Thermes,Lorraine,France
7234,La Taverne Saint Martin,Brest,Bretagne,France
8842,La Tour à Bières,Saguenay,Québec,Canada
11756,La Veta Bistro & Brewery,La Veta,Colorado,United States
