name,beerme_link,city,state
Lake Titus Brewing,http://beerme.com/brewery.php?2501,Malone,New York
Lakefront Brewery,http://beerme.com/brewery.php?2490,Milwaukee,Wisconsin
Lakewood Brewing,http://beerme.com/brewery.php?12042,Garland,Texas
Lampton Brewing,http://beerme.com/brewery.php?10905,Zachary,Louisiana
Lancaster Brewing,http://beerme.com/brewery.php?2505,Lancaster,Pennsylvania
Lancaster Brewing Company,http://beerme.com/brewery.php?12125,Harrisburg,Pennsylvania
Land of Lincoln Brewing,http://beerme.com/brewery.php?11236,Springfield,Illinois
Lander Brewing Company,http://beerme.com/brewery.php?7503,Lander,Wyoming
Landmark Beer Company,http://beerme.com/brewery.php?9386,Syracuse,New York
Landmark Brewing Company,http://beerme.com/brewery.php?5599,East Syracuse,New York
Lang Creek Brewery,http://beerme.com/brewery.php?2510,Marion,Montana
Lansing Brewing,http://beerme.com/brewery.php?2512,Lansing,Michigan
Lantern Brewing,http://beerme.com/brewery.php?11878,Seattle,Washington
Lassen Ale Works at the Pioneer Saloon,http://beerme.com/brewery.php?12661,Susanville,California
Last Bay Beer Company,http://beerme.com/brewery.php?12367,Chicago,Illinois
Last City Brewing,http://beerme.com/brewery.php?11908,Saint Paul,Minnesota
Last Frontier Brewing,http://beerme.com/brewery.php?12521,Wasilla,Alaska
Latitude 33 Brewing Company,http://beerme.com/brewery.php?12612,Vista,California
Latrobe Brewing,http://beerme.com/brewery.php?2521,Latrobe,Pennsylvania
Laughing Dog Brewing,http://beerme.com/brewery.php?9504,Ponderay,Idaho
Laughing Pines Brewing,http://beerme.com/brewery.php?2522,Slidell,Louisiana
Laughing Sun Brewing,http://beerme.com/brewery.php?13201,Bismarck,North Dakota
Laughing Waters Brewing,http://beerme.com/brewery.php?9440,Sioux Falls,South Dakota
Launch Brewing,http://beerme.com/brewery.php?11937,Lakeland,Florida
Laurelwood Pizza Co.,http://beerme.com/brewery.php?6784,Portland,Oregon
Laurelwood Public House & Brewery — Battle Ground,http://beerme.com/brewery.php?1061,Battle Ground,Washington
Laurelwood Public House and Brewery,http://beerme.com/brewery.php?3743,Portland,Oregon
Lavery Brewing,http://beerme.com/brewery.php?11273,Erie,Pennsylvania
LaVoie Brewing,http://beerme.com/brewery.php?2524,Pinedale,Wyoming
Lawler Brewing,http://beerme.com/brewery.php?2525,Scottsdale,Arizona
Lawson Creek Brewery,http://beerme.com/brewery.php?9357,Cold Spring,Minnesota
Lawson's Finest Liquids,http://beerme.com/brewery.php?10425,Warren,Vermont
Lazy Boy Brewing,http://beerme.com/brewery.php?9453,Everett,Washington
Lazy Hound Restaurant and Brewery,http://beerme.com/brewery.php?2528,Pittsburg,Kansas
Lazy Magnolia Brewing,http://beerme.com/brewery.php?9018,Kiln,Mississippi
Lazy Monk Brewing,http://beerme.com/brewery.php?11991,Eau Claire,Wisconsin
Lead Feather Brewing Co.,http://beerme.com/brewery.php?11282,Jefferson,Wisconsin
Lean Horse Ale,http://beerme.com/brewery.php?12641,Spearfish,South Dakota
Leavenworth Brewery,http://beerme.com/brewery.php?2531,Leavenworth,Washington
Lebanon Valley Brewing,http://beerme.com/brewery.php?11698,Lebanon,Pennsylvania
Ledge Light Brewery,http://beerme.com/brewery.php?2537,Waterford,Connecticut
Leech Lake Brewing Company,http://beerme.com/brewery.php?10922,Walker,Minnesota
Leelanau Brewing Company,http://beerme.com/brewery.php?10611,Lake Leelanau,Michigan
Left Coast Brewing,http://beerme.com/brewery.php?8687,San Clemente,California
Left Hand Brewing,http://beerme.com/brewery.php?2539,Longmont,Colorado
Lefty's Brewing Company,http://beerme.com/brewery.php?11222,Bernardston,Massachusetts
Legacy Brewing Company,http://beerme.com/brewery.php?7588,Reading,Pennsylvania
"Legend Beverage, Inc.",http://beerme.com/brewery.php?11470,Costa Mesa,California
Legend Brewing,http://beerme.com/brewery.php?2540,Richmond,Virginia
Legendary Craft Brewery,http://beerme.com/brewery.php?10431,Valley Forge,Pennsylvania
Legends Brew Pub,http://beerme.com/brewery.php?10776,Plattsburgh,New York
Legends Brewhouse & Eatery of Ashwaubenon,http://beerme.com/brewery.php?8765,Ashwaubenon,Wisconsin
Legends Brewhouse & Eatery of De Pere,http://beerme.com/brewery.php?6952,De Pere,Wisconsin
Legends Brewhouse & Eatery of Green Bay,http://beerme.com/brewery.php?5692,Green Bay,Wisconsin
Leieritz Brewing,http://beerme.com/brewery.php?11758,Denver,Colorado
Leinenkugel's Ballyard Brewery,http://beerme.com/brewery.php?5528,Phoenix,Arizona
Leisure Sports Brewing,http://beerme.com/brewery.php?13470,Lower Burrell,Pennsylvania
Lemp Brewing Company,http://beerme.com/brewery.php?8769,Saint Louis,Missouri
Lengthwise Brewing,http://beerme.com/brewery.php?6187,Bakersfield,California
Leopold Bros. of Ann Arbor Brewery and Greenhouse,http://beerme.com/brewery.php?7288,Ann Arbor,Michigan
Lewis & Clark Brewing,http://beerme.com/brewery.php?3873,Helena,Montana
Lewistown Brewing,http://beerme.com/brewery.php?11169,Lewistown,Montana
Lexington Avenue Brewing,http://beerme.com/brewery.php?10930,Asheville,North Carolina
Lexington Brewing and Distilling Company,http://beerme.com/brewery.php?2549,Lexington,Kentucky
Lexington City Brewery,http://beerme.com/brewery.php?2550,Lexington,Kentucky
Liberal Cup Public House and Brewery,http://beerme.com/brewery.php?9202,Hallowell,Maine
Liberator Brewing and Homebrew Supply,http://beerme.com/brewery.php?6262,Troutdale,Oregon
Liberty Steakhouse and Brewery,http://beerme.com/brewery.php?6866,High Point,North Carolina
Liberty Steakhouse and Brewery,http://beerme.com/brewery.php?2552,Myrtle Beach,South Carolina
Liberty Street Brewing,http://beerme.com/brewery.php?2553,Akron,Ohio
Liberty Street Brewing Company,http://beerme.com/brewery.php?10374,Plymouth,Michigan
Library Bar and Restaurant,http://beerme.com/brewery.php?2554,Houghton,Michigan
Library Sports Grille & Brewery,http://beerme.com/brewery.php?12516,Winter Park,Colorado
Library Sports Grille and Brewery,http://beerme.com/brewery.php?2555,Laramie,Wyoming
Lickinghole Creek Craft Brewery,http://beerme.com/brewery.php?13662,Goochland,Virginia
Lift Bridge Brewing,http://beerme.com/brewery.php?2560,Ashtabula,Ohio
Lift Bridge Brewing Company,http://beerme.com/brewery.php?10397,Stillwater,Minnesota
Light the Lamp Brewery,http://beerme.com/brewery.php?13092,Grayslake,Illinois
Lighthouse Brewery and Pub,http://beerme.com/brewery.php?5660,Manistee,Michigan
Lighthouse Depot Restaurant and Brewpub,http://beerme.com/brewery.php?2563,Saint Joseph,Michigan
Lighthouse on Little Squam,http://beerme.com/brewery.php?2564,Holderness,New Hampshire
Lighthouse Pub and Brewery,http://beerme.com/brewery.php?5316,Aberdeen,South Dakota
Lightning Boy Brewery,http://beerme.com/brewery.php?2565,Belgrade,Montana
Lightning Brewery,http://beerme.com/brewery.php?9432,Poway,California
Lil' Charlies Restaurant and Brewery,http://beerme.com/brewery.php?11159,Batesville,Indiana
Lily's Seafood Grill & Brewery,http://beerme.com/brewery.php?7289,Royal Oak,Michigan
Limelight Brewery,http://beerme.com/brewery.php?8484,San Rafael,California
Limestone Brewery and Restaurant,http://beerme.com/brewery.php?2202,Plainfield,Illinois
Linden Street Brewery,http://beerme.com/brewery.php?10834,Oakland,California
Lindens Brewing,http://beerme.com/brewery.php?2568,Fort Collins,Colorado
Lion's Pride Brewery,http://beerme.com/brewery.php?11058,Brunswick,Maine
Liquid Bakery Craft Brewery,http://beerme.com/brewery.php?11759,West Palm Beach,Florida
Liquid Hero Brewery,http://beerme.com/brewery.php?11851,York,Pennsylvania
Liquid Loaf Brewing,http://beerme.com/brewery.php?11929,Raleigh,North Carolina
Listermann Brewery,http://beerme.com/brewery.php?10961,Cincinnati,Ohio
Little Apple Brewing,http://beerme.com/brewery.php?2577,Manhattan,Kansas
Little Big Brewing,http://beerme.com/brewery.php?10697,Berthoud,Colorado
Little Cheers and Pub,http://beerme.com/brewery.php?7297,Evansville,Indiana
Little Deep Brewing Company,http://beerme.com/brewery.php?12786,Minot,North Dakota
Little Giant Brewery,http://beerme.com/brewery.php?10875,Bradenton,Florida
Little Harpeth Brewing,http://beerme.com/brewery.php?13415,Nashville,Tennessee
Little River Brewing,http://beerme.com/brewery.php?9586,Laurens,South Carolina
Little Yeoman Brewery,http://beerme.com/brewery.php?6192,Cabool,Missouri
Live Oak Brewing,http://beerme.com/brewery.php?2580,Austin,Texas
Live Soup Brewery Cafe,http://beerme.com/brewery.php?2582,Santa Cruz,California
Loaf and Stein Brewing,http://beerme.com/brewery.php?2585,Eagle River,Wisconsin
Local Brewing,http://beerme.com/brewery.php?13046,San Francisco,California
"Local Color Restaurant, Brewing and Distilling",http://beerme.com/brewery.php?2587,Novi,Michigan
Local Option (Bierwerker),http://beerme.com/brewery.php?13099,Chicago,Illinois
Lockdown Brewing Company,http://beerme.com/brewery.php?8866,Rancho Cordova,California
Lodi Beer Company,http://beerme.com/brewery.php?9588,Lodi,California
Loe's Brewing Company,http://beerme.com/brewery.php?11386,Hickory,North Carolina
Log Jam Microbrewery at Monster Hall Camp Ground,http://beerme.com/brewery.php?9720,Unity,Wisconsin
Logan Shaw Brewing,http://beerme.com/brewery.php?12372,Washington,District of Columbia
Logboat Brewing Company,http://beerme.com/brewery.php?12664,Columbia,Missouri
Loggerhead Brewing,http://beerme.com/brewery.php?4843,Greensboro,North Carolina
Logjam Microbrewery,http://beerme.com/brewery.php?6007,Tomahawk,Wisconsin
Logsdon Farmhouse Ales,http://beerme.com/brewery.php?11895,Hood River,Oregon
Lompoc Fifth Quadrant,http://beerme.com/brewery.php?11581,Portland,Oregon
London Bridge Brewery,http://beerme.com/brewery.php?2589,Lake Havasu City,Arizona
Lone Peak Brewery,http://beerme.com/brewery.php?10156,Big Sky,Montana
Lone Pint Brewery,http://beerme.com/brewery.php?10999,Brenham,Texas
Lone Pint Brewery,http://beerme.com/brewery.php?13689,Magnolia,Texas
Lone Tree Brewing Co.,http://beerme.com/brewery.php?12575,Lone Tree,Colorado
Lone Wolfe Brewing,http://beerme.com/brewery.php?2592,Carbondale,Colorado
LoneRider Brewing Co.,http://beerme.com/brewery.php?10709,Raleigh,North Carolina
Lonesome Pine Pub,http://beerme.com/brewery.php?11836,Red River,New Mexico
Lonetree Brewing,http://beerme.com/brewery.php?2591,Denver,Colorado
Long Brewing,http://beerme.com/brewery.php?11060,Newberg,Oregon
Long Ireland Beer Co.,http://beerme.com/brewery.php?594,Riverhead,New York
Long Island Brewing,http://beerme.com/brewery.php?2593,Jericho,New York
Long Trail Brewing,http://beerme.com/brewery.php?2595,Bridgewater Corners,Vermont
Long Valley Pub & Brewery,http://beerme.com/brewery.php?2596,Long Valley,New Jersey
Long Wooden Spoon Brewing,http://beerme.com/brewery.php?13482,Amarillo,Texas
Longnecks Brew Pub & Restaurant,http://beerme.com/brewery.php?9404,Big Bend,Wisconsin
Longshore Brewing,http://beerme.com/brewery.php?2594,Garden City,New York
Loomis Basin Brewing,http://beerme.com/brewery.php?12209,Loomis,California
Loop Brewing,http://beerme.com/brewery.php?11975,McCook,Nebraska
Lore Brewing and Homebrew Supply,http://beerme.com/brewery.php?12473,Danville,Kentucky
Los Gatos Brewing,http://beerme.com/brewery.php?2598,Los Gatos,California
Lost Art Brewing,http://beerme.com/brewery.php?11640,Newport,Washington
Lost Coast Brewery & Café,http://beerme.com/brewery.php?2601,Eureka,California
Lost Duck Brewery,http://beerme.com/brewery.php?8691,Fort Madison,Iowa
Lost Dutchman Beer Company,http://beerme.com/brewery.php?12896,Gilbert,Arizona
Lost Falls Brewery,http://beerme.com/brewery.php?7404,Colville,Washington
Lost Rhino Brewing,http://beerme.com/brewery.php?11444,Ashburn,Virginia
Lost River Brewing,http://beerme.com/brewery.php?11029,Wardensville,West Virginia
Lost Soul Brewery,http://beerme.com/brewery.php?5469,Burke,Virginia
Lost Tribes Beverage,http://beerme.com/brewery.php?13648,Woodmere,New York
Lot 2 Restaurant and Wine Bar,http://beerme.com/brewery.php?13233,Omaha,Nebraska
LOTO Brewing,http://beerme.com/brewery.php?10925,Camdenton,Missouri
LouBrew,http://beerme.com/brewery.php?12416,Louisville,Kentucky
Louisiana Brewing,http://beerme.com/brewery.php?2602,Breaux Bridge,Louisiana
Louisiana Jack's,http://beerme.com/brewery.php?2603,Louisville,Kentucky
Lovejoy's Brewpub,http://beerme.com/brewery.php?2605,Austin,Texas
Loveland Ale Works,http://beerme.com/brewery.php?12669,Loveland,Colorado
"Low Brau, LLC",http://beerme.com/brewery.php?13114,Washington,District of Columbia
Low Dive Brewing,http://beerme.com/brewery.php?13096,Chicago,Illinois
Lowell Beer Works,http://beerme.com/brewery.php?10475,Lowell,Massachusetts
Lowell Brewing Company,http://beerme.com/brewery.php?2771,Lowell,Massachusetts
Lucette Brewing Company,http://beerme.com/brewery.php?11203,Menomonie,Wisconsin
Lucid Brewing,http://beerme.com/brewery.php?12312,Minnetonka,Minnesota
Lucky Bucket Brewing Company,http://beerme.com/brewery.php?10619,La Vista,Nebraska
Lucky Devil Brewing Company,http://beerme.com/brewery.php?12013,Atlanta,Georgia
Lucky Hand Brewing,http://beerme.com/brewery.php?8930,Novato,California
Lucky Lab Beer Hall,http://beerme.com/brewery.php?9589,Portland,Oregon
Lucky Labrador Brewpub,http://beerme.com/brewery.php?2614,Portland,Oregon
Lucky Town Brewing,http://beerme.com/brewery.php?12655,Gluckstadt,Mississippi
Lumberyard Brewing,http://beerme.com/brewery.php?10848,Flagstaff,Arizona
LumberYard Brewing Company,http://beerme.com/brewery.php?9135,Sonora,California
Lumina Winery & Brewery,http://beerme.com/brewery.php?12294,Wilmington,North Carolina
Lunar Brewing,http://beerme.com/brewery.php?6193,Villa Park,Illinois
M.T. Barrels Restaurant & Brewery,http://beerme.com/brewery.php?10469,West Dundee,Illinois
Mac and Jack's Brewery,http://beerme.com/brewery.php?2622,Redmond,Washington
Mac's Village Brewhaus,http://beerme.com/brewery.php?10079,Orchard Park,New York
MacDowell Brew Kitchen,http://beerme.com/brewery.php?13651,Leesburg,Virginia
Machine House Brewery,http://beerme.com/brewery.php?13605,Seattle,Washington
Mack Bros. Brew Co.,http://beerme.com/brewery.php?7546,Cody,Wyoming
Mackinaw Brewing,http://beerme.com/brewery.php?2623,Traverse City,Michigan
Macon Beer Co.,http://beerme.com/brewery.php?13123,Macon,Georgia
Mad Anthony Brewing,http://beerme.com/brewery.php?5333,Fort Wayne,Indiana
Mad Anthony Tap Room,http://beerme.com/brewery.php?9590,Auburn,Indiana
Mad Boar Restaurant and Brewery,http://beerme.com/brewery.php?2625,North Myrtle Beach,South Carolina
Mad Canyon Brewing,http://beerme.com/brewery.php?13047,Rocklin,California
Mad Crab Restaurant and Brewery,http://beerme.com/brewery.php?2731,Strongsville,Ohio
Mad Crow Brewing and Grill,http://beerme.com/brewery.php?11594,Sarasota,Florida
Mad Fox Brewing Company,http://beerme.com/brewery.php?11030,Falls Church,Virginia
Mad Hatter Brew Pub,http://beerme.com/brewery.php?6196,Tempe,Arizona
Mad Haven Brewing,http://beerme.com/brewery.php?12000,Denver,Colorado
Mad Hop Brews,http://beerme.com/brewery.php?10912,Ellicott City,Maryland
Mad Horse Brewpub,http://beerme.com/brewery.php?13663,Lovettsville,Virginia
Mad Jack Brewing Co.,http://beerme.com/brewery.php?12531,Schenectady,New York
Mad Lab Craft Brewing,http://beerme.com/brewery.php?13039,San Diego,California
Mad Monk Beer Company,http://beerme.com/brewery.php?2627,Cincinnati,Ohio
Mad Pecker Brewing,http://beerme.com/brewery.php?13268,San Antonio,Texas
Mad River Brewing,http://beerme.com/brewery.php?2628,Blue Lake,California
Madhouse Brewing,http://beerme.com/brewery.php?11228,Newton,Iowa
Madison Brewing Company Pub and Restaurant,http://beerme.com/brewery.php?2626,Bennington,Vermont
Madison River Brewing,http://beerme.com/brewery.php?3917,Belgrade,Montana
MadTree Brewing,http://beerme.com/brewery.php?12336,Cincinnati,Ohio
Maestro Brewing,http://beerme.com/brewery.php?10984,New Hope,Pennsylvania
Magellanic Brewery,http://beerme.com/brewery.php?10950,Brooklyn,New York
Magic City Brewery,http://beerme.com/brewery.php?2629,Birmingham,Alabama
Magic Hat Brewing,http://beerme.com/brewery.php?2630,South Burlington,Vermont
Magnolia Gastropub and Brewery,http://beerme.com/brewery.php?4586,San Francisco,California
Mahogany Ridge Brewery & Grill,http://beerme.com/brewery.php?8185,Steamboat Springs,Colorado
Main Line Brewing,http://beerme.com/brewery.php?2635,Los Angeles,California
Main Street Beer Company #1,http://beerme.com/brewery.php?6505,Richmond,Virginia
Main Street Beer Company #2,http://beerme.com/brewery.php?6649,Greenville,North Carolina
Main Street Brewery,http://beerme.com/brewery.php?2504,Corona,California
Main Street Brewery,http://beerme.com/brewery.php?2636,Cortez,Colorado
Main Street Brewing,http://beerme.com/brewery.php?2640,Worcester,Massachusetts
Main Street Brewing,http://beerme.com/brewery.php?2641,Cincinnati,Ohio
Main Street Brewing,http://beerme.com/brewery.php?2639,Dallas,Texas
Main Street Grille and Brewing Company,http://beerme.com/brewery.php?10549,Garrettsville,Ohio
"Main Street Station Casino, Brewery and Hotel",http://beerme.com/brewery.php?2644,Las Vegas,Nevada
Maine Beer Co.,http://beerme.com/brewery.php?11157,Portland,Maine
Maine Coast Brewing,http://beerme.com/brewery.php?2634,Bar Harbor,Maine
Majestic Brewing,http://beerme.com/brewery.php?6115,Louisville,Colorado
Mallzee's Stuft Pizza and Brewing,http://beerme.com/brewery.php?6975,Santa Clarita,California
Malt & Mold,http://beerme.com/brewery.php?13300,New York,New York
